Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Geosciences Digital Ecosystems","Encyclopedia of Mathematical Geosciences","","","","10.1007/978-3-030-26050-7_458-1","Stefano NativiPaolo Mazzetti","2021","http://link.springer.com/referenceworkentry/10.1007/978-3-030-26050-7_458-1","ReferenceWorkEntry"
"Rank Has Its Privileges: Explaining Why Laboratory Safety Is a Persistent Challenge","Journal of Business Ethics","","","","10.1007/s10551-022-05169-z","Gokce BasbugAyn CavicchiSusan S. Silbey","2022","http://link.springer.com/article/10.1007/s10551-022-05169-z","Article"
"Tertiary Education","Quality Education","","","","10.1007/978-3-319-69902-8_55-1","Steve Lambert","2020","http://link.springer.com/referenceworkentry/10.1007/978-3-319-69902-8_55-1","ReferenceWorkEntry"
"Cryptocurrencies: The Future of Finance?","Contemporary Issues in International Political Economy","","","","10.1007/978-981-13-6462-4_16","Claire Wilson","2019","http://link.springer.com/chapter/10.1007/978-981-13-6462-4_16","Chapter"
"The Revolution of Blockchain: State-of-the-Art and Research Challenges","Archives of Computational Methods in Engineering","","28","3","10.1007/s11831-020-09426-0","Suyel NamasudraGanesh Chandra DekaPrashant JohriMohammad HosseinpourAmir H. Gandomi","2021","http://link.springer.com/article/10.1007/s11831-020-09426-0","Article"
"Introduction","Why Capitalists Need Communists","","","","10.1007/978-3-319-98755-2_1","Charles Seaford","2019","http://link.springer.com/chapter/10.1007/978-3-319-98755-2_1","Chapter"
"Social Capital, Corrupt Networks, and Network Corruption","Corruption Networks","","","","10.1007/978-3-030-81484-7_2","Willeke Slingerland","2021","http://link.springer.com/chapter/10.1007/978-3-030-81484-7_2","Chapter"
"The Effects of Industry 4.0 Components on the Tourism Sector","Logistics 4.0 and Future of Supply Chains","","","","10.1007/978-981-16-5644-6_14","Gülüm Burcu Dalkiran","2022","http://link.springer.com/chapter/10.1007/978-981-16-5644-6_14","Chapter"
"Blockchain Applications in the Public Sector: Investigating Seven Real-Life Blockchain Deployments and Their Benefits","Blockchain and the Public Sector","","","","10.1007/978-3-030-55746-1_5","Maciej SobolewskiDavid Allessie","2021","http://link.springer.com/chapter/10.1007/978-3-030-55746-1_5","Chapter"
"A Blockchain Research Framework","Business & Information Systems Engineering","","59","6","10.1007/s12599-017-0506-0","Dr. Marten RisiusDr. Kai Spohrer","2017","http://link.springer.com/article/10.1007/s12599-017-0506-0","Article"
"Disputed Territories in Southeastern Brazil: Effects of the Serra da Bocaina National Park on Nearby Coastal Communities","Environmental Management","","66","6","10.1007/s00267-020-01366-6","Rodrigo Rodrigues de FreitasLuciana Gomes de Araujo","2020","http://link.springer.com/article/10.1007/s00267-020-01366-6","Article"
"Demand-Driven Theories and Models of Regional Growth","Handbook of Regional Science","","","","10.1007/978-3-662-60723-7_15","William CochraneJacques Poot","2021","http://link.springer.com/referenceworkentry/10.1007/978-3-662-60723-7_15","ReferenceWorkEntry"
"Digital India: Cyber Governance, Policing and Diplomacy","Cyber Technological Paradigms and Threat Landscape in India","","","","10.1007/978-981-16-9128-7_3","Ramnath Reghunadhan","2022","http://link.springer.com/chapter/10.1007/978-981-16-9128-7_3","Chapter"
"Resilience Process Framework for Inter-Organisational Cooperation","Economic Resilience in Regions and Organisations","","","","10.1007/978-3-658-33079-8_10","Ann-Kathrin Dieterle","2021","http://link.springer.com/chapter/10.1007/978-3-658-33079-8_10","Chapter"
"Demand-Driven Theories and Models of Regional Growth","Handbook of Regional Science","","","","10.1007/978-3-642-36203-3_15-1","William CochraneJacques Poot","2019","http://link.springer.com/referenceworkentry/10.1007/978-3-642-36203-3_15-1","ReferenceWorkEntry"
"3 After the Century of the Child: Swedish Education and the Transformation of the Role of the Child","Contextualizing Childhoods","","","","10.1007/978-3-319-94926-0_3","Peter LiljaDespina Tzimoula","2019","http://link.springer.com/chapter/10.1007/978-3-319-94926-0_3","Chapter"
"Higher Education Systems and Institutions, India","The International Encyclopedia of Higher Education Systems and Institutions","","","","10.1007/978-94-017-8905-9_543","Roopa Desai Trilokekar","2020","http://link.springer.com/referenceworkentry/10.1007/978-94-017-8905-9_543","ReferenceWorkEntry"
"Industrial Hygiene in the Pharmaceutical Industry","Advances in Industrial Safety","","","","10.1007/978-981-15-6852-7_27","G. Vijay SamuelSudarshan ChoudharyS. S. VenugopalA. R. RohithSurya Sekhar PalAkshatha JainAbhishek AlbertR. Sivashankar","2020","http://link.springer.com/chapter/10.1007/978-981-15-6852-7_27","Chapter"
"Intersection of AI and Blockchain Technology: Concerns and Prospects","The International Conference on Deep Learning, Big Data and Blockchain (Deep-BDB 2021)","","","","10.1007/978-3-030-84337-3_5","K. B. VikhyathR. K. SanjanaN. V. Vismitha","2022","http://link.springer.com/chapter/10.1007/978-3-030-84337-3_5","Chapter"
"Higher Education Systems and Institutions, India","Encyclopedia of International Higher Education Systems and Institutions","","","","10.1007/978-94-017-9553-1_543-1","Roopa Desai Trilokekar","2018","http://link.springer.com/referenceworkentry/10.1007/978-94-017-9553-1_543-1","ReferenceWorkEntry"
"Beyond Human Rights Ideology: Struggles for Freedom of Expression in Africa","Human Rights in Africa","","","","10.1057/978-1-137-51915-3_9","Jane Duncan","2019","http://link.springer.com/chapter/10.1057/978-1-137-51915-3_9","Chapter"
"The Theory and Practice of International Humanitarian Relief Coordination","Palgrave Handbook of Inter-Organizational Relations in World Politics","","","","10.1057/978-1-137-36039-7_23","Max O. Stephenson Jr.","2017","http://link.springer.com/chapter/10.1057/978-1-137-36039-7_23","Chapter"
"Divide and Conquer: The Atomization of Civil Society","Understanding the Persistence of Competitive Authoritarianism in Algeria","","","","10.1007/978-3-031-05102-9_4","Dalia Ghanem","2022","http://link.springer.com/chapter/10.1007/978-3-031-05102-9_4","Chapter"
"The French Parity Law: A Successful Gender Equality Measure or a “Conservative Revolution”?","Gender and Family in European Economic Policy","","","","10.1007/978-3-319-41513-0_9","Catherine Achin","2017","http://link.springer.com/chapter/10.1007/978-3-319-41513-0_9","Chapter"
"Adjusting food practices to climate prescriptions: vegetable gardening as a way to reduce food-related greenhouse gas emissions","Review of Agricultural, Food and Environmental Studies","","100","1 - 4","10.1007/s41130-019-00087-7","Laurence Granchamp","2019","http://link.springer.com/article/10.1007/s41130-019-00087-7","Article"
"Governing Urban Water: Institutional Reforms and Urban Water Service Delivery","Urban Water Supply and Governance in India","","","","10.1007/978-981-16-3819-0_8","Dr. Satyapriya RoutDr. Ruth Kattumuri","2022","http://link.springer.com/chapter/10.1007/978-981-16-3819-0_8","Chapter"
"Blockchain and Trust: A Practice-Based Inquiry","HCI in Business, Government and Organizations. eCommerce and Consumer Behavior","","","","10.1007/978-3-030-22335-9_10","Michael HeidtArne BergerAndreas Bischof","2019","http://link.springer.com/chapter/10.1007/978-3-030-22335-9_10","Chapter"
"A contextually adapted model of school engagement in Kazakhstan","Current Psychology","","41","4","10.1007/s12144-020-00758-5","Liz WinterDaniel Hernández-TorranoRos McLellanAinur AlmukhambetovaEva Brown-Hajdukova","2022","http://link.springer.com/article/10.1007/s12144-020-00758-5","Article"
"Pursuing Good Governance: Educational Administration System in China","Educational Governance in China","","","","10.1007/978-981-13-0842-0_2","Ming YangHao Ni","2018","http://link.springer.com/chapter/10.1007/978-981-13-0842-0_2","Chapter"
"RETRACTED ARTICLE: Structural strength of loess in mountainous areas and optimization of rural public management services based on 5G Internet of Things","Arabian Journal of Geosciences","","14","15","10.1007/s12517-021-07975-7","Yue Wang","2021","http://link.springer.com/article/10.1007/s12517-021-07975-7","Article"
"Biographies","Dictionary of Labour Biography","","","","10.1057/978-1-137-45746-2_1","Keith GildartDavid Howell","2019","http://link.springer.com/chapter/10.1057/978-1-137-45746-2_1","Chapter"
"Evaluation Theory and Peer Review. Practice, Policy and Research Implications","School Peer Review for Educational Improvement and Accountability","","","","10.1007/978-3-030-48130-8_13","David Godfrey","2020","http://link.springer.com/chapter/10.1007/978-3-030-48130-8_13","Chapter"
"Developing a Vehicle Networking Platform Based on Blockchain Technology","Blockchain – ICBC 2019","","","","10.1007/978-3-030-23404-1_13","Siu-Yeung ChoNingyuan ChenXiuping Hua","2019","http://link.springer.com/chapter/10.1007/978-3-030-23404-1_13","Chapter"
"Webs of Trust: Choosing Who to Trust on the Internet","Privacy Technologies and Policy","","","","10.1007/978-3-030-55196-4_7","Matteo Dell’Amico","2020","http://link.springer.com/chapter/10.1007/978-3-030-55196-4_7","Chapter"
"Linked Data and Musical Information to Improvement the Cultural and Heritage Knowledge Management","Trends and Applications in Software Engineering","","","","10.1007/978-3-030-33547-2_12","Nelson PiedraJean Paúl Mosquera Arévalo","2020","http://link.springer.com/chapter/10.1007/978-3-030-33547-2_12","Chapter"
"Is There a Need for Transnational Learning? The Case of Restructuring in Small Industrial Towns","Revolutionizing Economic and Democratic Systems","","","","10.1007/978-3-319-40633-6_7","Kenneth Nordberg","2017","http://link.springer.com/chapter/10.1007/978-3-319-40633-6_7","Chapter"
"State formation, social unrest and cultural distance","Journal of Economic Growth","","27","3","10.1007/s10887-022-09205-5","Giampaolo LecceLaura OgliariTommaso Orlando","2022","http://link.springer.com/article/10.1007/s10887-022-09205-5","Article"
"Cultural Values and Social Entrepreneurship: A Cross-Country Efficiency Analysis","Social Entrepreneurship in Non-Profit and Profit Sectors","","","","10.1007/978-3-319-50850-4_3","Inmaculada JaénJosé Fernández-SerranoFrancisco J. SantosFrancisco Liñán","2017","http://link.springer.com/chapter/10.1007/978-3-319-50850-4_3","Chapter"
"Blockchain as the Catalyst in the Shift from Closed to Open Limited Liability Companies: The Case of Greyp Bikes","Balkan Yearbook of European and International Law 2021","","","","10.1007/978-3-030-97431-2_11","Jasmina Mutabžija","2022","http://link.springer.com/chapter/10.1007/978-3-030-97431-2_11","Chapter"
"Chinese Social Governance System","General Theory of Social Governance in China","","","","10.1007/978-981-16-5715-3_5","Liqun Wei","2021","http://link.springer.com/chapter/10.1007/978-981-16-5715-3_5","Chapter"
"The impact of blockchain technology on business models – a taxonomy and archetypal patterns","Electronic Markets","","30","2","10.1007/s12525-019-00386-3","Jörg WekingMichael MandalenakisAndreas HeinSebastian HermesMarkus BöhmHelmut Krcmar","2020","http://link.springer.com/article/10.1007/s12525-019-00386-3","Article"
"Colombia","Encyclopedia of Latin American Religions","","","","10.1007/978-3-319-08956-0_344-1","Sandra M. Rios Oyola","2019","http://link.springer.com/referenceworkentry/10.1007/978-3-319-08956-0_344-1","ReferenceWorkEntry"
"Introduction","Politics of Peace Agreement Implementation","","","","10.1007/978-981-16-1944-1_1","Sajib Bala","2022","http://link.springer.com/chapter/10.1007/978-981-16-1944-1_1","Chapter"
"SoliNomic: A Self-modifying Smart Contract Game Exploring Reflexivity in Law","Disruptive Technologies in Media, Arts and Design","","","","10.1007/978-3-030-93780-5_1","Joshua EllulGordon J. Pace","2022","http://link.springer.com/chapter/10.1007/978-3-030-93780-5_1","Chapter"
"A moral being is an accountable being: Leadership and accountability in monastic organizations","Unternehmen und Klöster","","","","10.1007/978-3-658-26694-3_16","Ksenia Keplinger","2019","http://link.springer.com/chapter/10.1007/978-3-658-26694-3_16","Chapter"
"Tertiary Education","Quality Education","","","","10.1007/978-3-319-95870-5_55","Steve Lambert","2020","http://link.springer.com/referenceworkentry/10.1007/978-3-319-95870-5_55","ReferenceWorkEntry"
"Handbuch Versicherungsmarketing","","","","","10.1007/978-3-662-57755-4","Dr. Michael ReichProf. Dr. Christopher Zerres","2019","http://link.springer.com/book/10.1007/978-3-662-57755-4","Book"
"Innovationen und Innovationsmanagement in der Finanzbranche","Edition Bankmagazin","","","","10.1007/978-3-658-15648-0","Remigiusz SmolinskiMoritz GerdesMartin SiejkaMariusz C Bodek","2017","http://link.springer.com/book/10.1007/978-3-658-15648-0","Book"
"Wirtschaftsinformatik in Theorie und Praxis","","","","","10.1007/978-3-658-17613-6","Edy Portmann","2017","http://link.springer.com/book/10.1007/978-3-658-17613-6","Book"
"Report on the Regulation of Genome Editing in Japan","Rechtliche Aspekte der Genom-Editierung an der menschlichen Keimbahn","","","","10.1007/978-3-662-59028-7_10","Shigeto YonemuraKanako TakayamaSatoko Tatsui","2020","http://link.springer.com/chapter/10.1007/978-3-662-59028-7_10","Chapter"
"Emergence of Social Work Profession in India: From Intercultural and Decolonial Perspective","Soziale Vielfalt","","","","10.1007/978-3-658-21090-8_3","Hilaria Soundari","2018","http://link.springer.com/chapter/10.1007/978-3-658-21090-8_3","Chapter"
"Cloud microphysical profile differences pertinent to monsoon phases: inferences from a cloud radar","Meteorology and Atmospheric Physics","","131","6","10.1007/s00703-019-00666-9","Patra SukanyaM. C. R. Kalapureddy","2019","http://link.springer.com/article/10.1007/s00703-019-00666-9","Article"
"Schlussbetrachtung: Theoretische Synthese und Desiderata","Stakeholder Engagement Analyse","","","","10.1007/978-3-658-33987-6_11","Thomas Lang","2021","http://link.springer.com/chapter/10.1007/978-3-658-33987-6_11","Chapter"
"Harvesting Sunshine with Smart Solar Panels and Cryptocurrencies","Transition Towards 100% Renewable Energy","","","","10.1007/978-3-319-69844-1_24","Colin T. Mallett","2018","http://link.springer.com/chapter/10.1007/978-3-319-69844-1_24","Chapter"
